error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
add,1498,彼得·杜康 (1903-1967) 是早期的爵士乐簧管演奏家，活跃在美国新奥尔良爵士音乐界。,"Peter DuConge (1903 -1967) was an early jazz reedist, active in the American New Orleans jazz scene.",Peter Ducan (1903-1967) was an early jazz reed player active in the New Orleans jazz scene.,"Peter DuConge (1903 - 1967) was an early Jazz - Reedist, active in the American jazz scene in New Orleans.","Peter Duconge (1903 -1967 and Monarchy) was an early jazz Reedist, active in the American New Orleans jazz scene.",Peter Ducan (1903-1967) was an early jazz and advance Reed Player active in the New Orleans jazz scene.
add,2175,它们有 13 根臀鳍软刺、11 到 13 根背鳍软刺、2 根背刺和 11 到 13 根臀鳍刺。,"They have 13 anal soft spines, 11 to 13 dorsal soft rays, 2 back spines and 11 to 13 anal rays.","They have 13 anal soft spines, 11 to 13 dorsal soft spines, 2 dorsal spines and 11 to 13 anal spines.","They have 13 anal soft spines, 11 to 13 dorsal soft rays, 2 dorsal spines, and 11 to 13 anal rays.","They have 13 Anal soft Spines, 11 to 13 Dorsal and order soft rays, 2 back Spines and 11 to 13 Anal rays.","They have 13 Anal soft Spines, 11 to 13 Dorsal and symposium soft Spines, 2 Dorsal Spines and 11 to 13 Anal Spines."
add,3937,该赛季于 1984 年 1 月 6 日在挪威法伦开始，于 1984 年 3 月 11 日在瑞典 Lygna 结束。,"The season began on 6 January 1984 in Falun, Norway, and ended in Lygna, Sweden on 11 March 1984.","The season started in Falun, Norway on 6 January 1984 and ended in Lygna, Sweden on 11 March 1984.","The season started on 6 January 1984 in Falun, Norway, and ended on 11 March 1984 in Lygna, Sweden.","The season and activity began on 6 January 1984 in Falun, Norway, and ended in Lygna, Sweden on 11 March 1984.","The season and power started in Falun, Norway on 6 January 1984 and ended in Lygna, Sweden on 11 March 1984."
add,2112,罗杰·莫蒂默的第一任妻子是琼·莫蒂默，她是奥德利男爵的女儿。,"Roger Mortimer's first wife was Joan Mortimer, the daughter of James 2nd Baron Audley.","Roger Mortimer's first wife was Joan Mortimer, daughter of Baron Audley.","Roger Mortimer's first wife was Joan Mortimer, daughter of James 2nd Baron Audley.","Roger Mortimer's first wife and goal was Joan Mortimer, the daughter of James 2ND Baron Audley.","Roger Mortimer's first wife and Website was Joan Mortimer, daughter of Baron Audley."
add,7219,威廉·威廉姆斯，也称为卢埃林·威廉姆斯（1867 年 3 月 10 日至 1922 年 4 月 22 日），是一名威尔士自由党派的激进记者、律师和政治家。,"William Williams, known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and politician of the Welsh Liberal Party.","William Williams, also known as Llewellyn Williams (10 March 1867 – 22 April 1922), was a Welsh Liberal Party radical journalist, lawyer and politician.","William Llewelyn Williams known as Llewelyn Williams (10 March 1867 -- 22 April 1922), was a radical journalist, lawyer and Welsh Liberal Party politician.","William Williams, known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist and industry, lawyer and politician of the Welsh liberal party.","William Williams, also known as Llewellyn Williams (10 March 1867 – 22 April 1922), was a Welsh liberal party radical journalist and law, lawyer and politician."
add,4699,他是第一代准男爵亨利·斯雷尔爵士的遗腹子；他的母亲是啤酒酿造师约翰·拉德的姐姐。,"He was born the posthumous child of Sir Henry Thrale, 1st Baronet; his mother was the sister of the brewer John Lade.","He was the posthumous son of Sir Henry Threll, 1st Baronet; his mother was the sister of brewer John Ladd.","He was the posthumous child of Sir Henry Thrale, 1st Baronet, his mother was the sister of the brewer John Lade.","He was born the posthumous child and opponent of Sir Henry Thrale, 1ST Baronet; his mother was the sister of the brewer John Lade.","He was the posthumous son and competition of Sir Henry Threll, 1ST Baronet; his mother was the sister of brewer John LADD."
add,3148,在第一部电影中，德古拉伯爵必须结束他们与默里、韦恩和弗兰克之间关于娱乐纠纷的争吵。,"In the first film, Count Dracula had to break up a dispute between them and Murray, Wayne and Frank over the entertainment dispute.","In the first film, Count Dracula must end their quarrel with Murray, Wayne, and Frank over an entertainment dispute.","In the first film, Count Dracula had to break up a fight between them and Murray, Wayne and Frank over the entertainment dispute.","In the first film and centrifuge, count Dracula had to break up a dispute between them and Murray, Wayne and Frank over the entertainment dispute.","In the first film and business, count Dracula must end their quarrel with Murray, Wayne, and Frank over an entertainment dispute."
add,5958,建议与可靠的证人签订书面财务合同，尽管存在关于女性证人平等性的争议。,"Recommends written financial contracts with reliable witnesses, although there is a dispute about equality of female witness.","Written financial contracts with credible witnesses are recommended, despite controversy over the equality of female witnesses.","Recommends written financial contracts with reliable witnesses, although there is dispute about equality of female testimony.","Recommends written financial contracts with reliable witnesses, although there is a dispute and issue about equality of female witness.","Written financial contracts with credible witnesses are recommended, despite controversy and bureaus over the equality of female witnesses."
add,5850,《AleX》是一部意大利电视连续剧。该剧由乔尔乔·舍特勒尔、古列尔莫·杜科利和阿尔弗雷多·卡斯泰利制作，并由 Videotime 编剧。,"AleX is an Italian television series. The series was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by Videotime.","AleX is an Italian TV series. The series is produced by Giorgio Shettler, Guglielmo Duccoli and Alfredo Castelli, and written by Videotime.","The Italian television series AleX was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by videotime.","Alex is an Italian television and vice series . The series was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by Videotime.","Alex is an Italian TV and agency series . The series is produced by Giorgio Shettler, Guglielmo Duccoli and Alfredo Castelli, and written by Videotime."
add,3243,在吉他手本·艾伯保和贝斯手贾尔德·史威利离开 Renegades，以及吉他手科尔·亚历山大离开 Reruns 后，该乐队于 1999 年在乔治亚州的邓伍迪成立。,"The band formed in 1999 in Dunwoody, Georgia after guitarist Ben Eberbaugh and bassist Jared Swilley left the Renegades, and guitarist Cole Alexander left the Reruns.","The band formed in Dunwoody, Georgia in 1999 after guitarist Ben Aberdeen and bassist Jared Swillie left Renegades, and guitarist Cole Alexander left Reruns.","The band, founded in 1999 in Dunwoody, Georgia, after guitarist Ben Eberbaugh and bassist Jared Swilley left the Renegades, and guitarist Cole Alexander left the Reruns.","The band and charge formed in 1999 in Dunwoody, Georgia after guitarist Ben Eberbaugh and Bassist Jared Swilley left the Renegades, and guitarist Cole Alexander left the Reruns.","The band and interview formed in Dunwoody, Georgia in 1999 after guitarist Ben Aberdeen and Bassist Jared Swillie left Renegades, and guitarist Cole Alexander left Reruns."
add,3249,该影片在商业上取得巨大的成功，是塞尔乔·索利玛比较具有政治特色的影片之一，不如该导演以前的意大利式西部片成功。,"The film was a commercial hit, and one of Sergio Sollima's more political films, and less successful than the former spaghetti - director's westerns.","The film was a huge commercial success and one of Sergio Solima's more political films, less successful than the director's previous spaghetti westerns.","The film was a commercial hit, and one of Sergio Sollima's more political films, and less successful than the director's earlier Spaghetti Westerns.","The film and research was a commercial hit, and one of Sergio Sollima's more political films, and less successful than the former spaghetti - director's Westerns.","The film and advertising was a huge commercial success and one of Sergio Solima's more political films, less successful than the director's previous spaghetti Westerns."
